EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 16-11-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FURENESET, NORWAY (STAID: 5113)
Blended and updated with sources:34456 901308 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
  5113, 34456,19720901,-9999,    9
  5113, 34456,19720902,-9999,    9
  5113, 34456,19720903,-9999,    9
  5113, 34456,19720904,-9999,    9
  5113, 34456,19720905,-9999,    9
  5113, 34456,19720906,-9999,    9
  5113, 34456,19720907,-9999,    9
  5113, 34456,19720908,-9999,    9
  5113, 34456,19720909,-9999,    9
  5113, 34456,19720910,-9999,    9
  5113, 34456,19720911,-9999,    9
  5113, 34456,19720912,-9999,    9
  5113, 34456,19720913,-9999,    9
  5113, 34456,19720914,-9999,    9
  5113, 34456,19720915,-9999,    9
  5113, 34456,19720916,-9999,    9
  5113, 34456,19720917,-9999,    9
  5113, 34456,19720918,-9999,    9
  5113, 34456,19720919,-9999,    9
  5113, 34456,19720920,-9999,    9
  5113, 34456,19720921,-9999,    9
  5113, 34456,19720922,-9999,    9
  5113, 34456,19720923,-9999,    9
  5113, 34456,19720924,-9999,    9
  5113, 34456,19720925,-9999,    9
  5113, 34456,19720926,-9999,    9
  5113, 34456,19720927,-9999,    9
  5113, 34456,19720928,-9999,    9
  5113, 34456,19720929,-9999,    9
  5113, 34456,19720930,-9999,    9
  5113, 34456,19721001,-9999,    9
  5113, 34456,19721002,-9999,    9
  5113, 34456,19721003,-9999,    9
  5113, 34456,19721004,-9999,    9
  5113, 34456,19721005,-9999,    9
  5113, 34456,19721006,-9999,    9
  5113, 34456,19721007,-9999,    9
  5113, 34456,19721008,-9999,    9
  5113, 34456,19721009,-9999,    9
  5113, 34456,19721010,-9999,    9
  5113, 34456,19721011,-9999,    9
  5113, 34456,19721012,-9999,    9
  5113, 34456,19721013,-9999,    9
  5113, 34456,19721014,-9999,    9
  5113, 34456,19721015,-9999,    9
  5113, 34456,19721016,-9999,    9
  5113, 34456,19721017,-9999,    9
  5113, 34456,19721018,-9999,    9
  5113, 34456,19721019,-9999,    9
  5113, 34456,19721020,-9999,    9
  5113, 34456,19721021,-9999,    9
  5113, 34456,19721022,-9999,    9
  5113, 34456,19721023,-9999,    9
  5113, 34456,19721024,-9999,    9
  5113, 34456,19721025,-9999,    9
  5113, 34456,19721026,-9999,    9
  5113, 34456,19721027,-9999,    9
  5113, 34456,19721028,-9999,    9
  5113, 34456,19721029,-9999,    9
  5113, 34456,19721030,-9999,    9
  5113, 34456,19721031,-9999,    9
  5113, 34456,19721101,-9999,    9
  5113, 34456,19721102,-9999,    9
  5113, 34456,19721103,-9999,    9
  5113, 34456,19721104,-9999,    9
  5113, 34456,19721105,-9999,    9
  5113, 34456,19721106,-9999,    9
  5113, 34456,19721107,-9999,    9
  5113, 34456,19721108,-9999,    9
  5113, 34456,19721109,-9999,    9
  5113, 34456,19721110,-9999,    9
  5113, 34456,19721111,-9999,    9
  5113, 34456,19721112,-9999,    9
  5113, 34456,19721113,-9999,    9
  5113, 34456,19721114,-9999,    9
  5113, 34456,19721115,-9999,    9
  5113, 34456,19721116,-9999,    9
  5113, 34456,19721117,-9999,    9
  5113, 34456,19721118,-9999,    9
  5113, 34456,19721119,-9999,    9
  5113, 34456,19721120,-9999,    9
  5113, 34456,19721121,-9999,    9
  5113, 34456,19721122,-9999,    9
  5113, 34456,19721123,-9999,    9
  5113, 34456,19721124,-9999,    9
  5113, 34456,19721125,-9999,    9
  5113, 34456,19721126,-9999,    9
  5113, 34456,19721127,-9999,    9
  5113, 34456,19721128,-9999,    9
  5113, 34456,19721129,-9999,    9
  5113, 34456,19721130,-9999,    9
  5113, 34456,19721201,-9999,    9
  5113, 34456,19721202,-9999,    9
  5113, 34456,19721203,-9999,    9
  5113, 34456,19721204,-9999,    9
  5113, 34456,19721205,-9999,    9
  5113, 34456,19721206,-9999,    9
  5113, 34456,19721207,-9999,    9
  5113, 34456,19721208,-9999,    9
  5113, 34456,19721209,-9999,    9
  5113, 34456,19721210,-9999,    9
  5113, 34456,19721211,-9999,    9
  5113, 34456,19721212,-9999,    9
  5113, 34456,19721213,-9999,    9
  5113, 34456,19721214,-9999,    9
  5113, 34456,19721215,-9999,    9
  5113, 34456,19721216,-9999,    9
  5113, 34456,19721217,-9999,    9
  5113, 34456,19721218,-9999,    9
  5113, 34456,19721219,-9999,    9
  5113, 34456,19721220,-9999,    9
  5113, 34456,19721221,-9999,    9
  5113, 34456,19721222,-9999,    9
  5113, 34456,19721223,-9999,    9
  5113, 34456,19721224,-9999,    9
  5113, 34456,19721225,-9999,    9
  5113, 34456,19721226,-9999,    9
  5113, 34456,19721227,-9999,    9
  5113, 34456,19721228,-9999,    9
  5113, 34456,19721229,-9999,    9
  5113, 34456,19721230,-9999,    9
  5113, 34456,19721231,-9999,    9
  5113, 34456,19730101,-9999,    9
  5113, 34456,19730102,-9999,    9
  5113, 34456,19730103,-9999,    9
  5113, 34456,19730104,-9999,    9
  5113, 34456,19730105,-9999,    9
  5113, 34456,19730106,-9999,    9
  5113, 34456,19730107,-9999,    9
  5113, 34456,19730108,-9999,    9
  5113, 34456,19730109,-9999,    9
  5113, 34456,19730110,-9999,    9
  5113, 34456,19730111,-9999,    9
  5113, 34456,19730112,-9999,    9
  5113, 34456,19730113,-9999,    9
  5113, 34456,19730114,-9999,    9
  5113, 34456,19730115,-9999,    9
  5113, 34456,19730116,-9999,    9
  5113, 34456,19730117,-9999,    9
  5113, 34456,19730118,-9999,    9
  5113, 34456,19730119,-9999,    9
  5113, 34456,19730120,-9999,    9
  5113, 34456,19730121,-9999,    9
  5113, 34456,19730122,-9999,    9
  5113, 34456,19730123,-9999,    9
  5113, 34456,19730124,-9999,    9
  5113, 34456,19730125,-9999,    9
  5113, 34456,19730126,-9999,    9
  5113, 34456,19730127,-9999,    9
  5113, 34456,19730128,-9999,    9
  5113, 34456,19730129,-9999,    9
  5113, 34456,19730130,-9999,    9
  5113, 34456,19730131,-9999,    9
  5113, 34456,19730201,-9999,    9
  5113, 34456,19730202,-9999,    9
  5113, 34456,19730203,-9999,    9
  5113, 34456,19730204,-9999,    9
  5113, 34456,19730205,-9999,    9
  5113, 34456,19730206,-9999,    9
  5113, 34456,19730207,-9999,    9
  5113, 34456,19730208,-9999,    9
  5113, 34456,19730209,-9999,    9
  5113, 34456,19730210,-9999,    9
  5113, 34456,19730211,-9999,    9
  5113, 34456,19730212,-9999,    9
  5113, 34456,19730213,-9999,    9
  5113, 34456,19730214,-9999,    9
  5113, 34456,19730215,-9999,    9
  5113, 34456,19730216,-9999,    9
  5113, 34456,19730217,-9999,    9
  5113, 34456,19730218,-9999,    9
  5113, 34456,19730219,-9999,    9
  5113, 34456,19730220,-9999,    9
  5113, 34456,19730221,-9999,    9
  5113, 34456,19730222,-9999,    9
  5113, 34456,19730223,-9999,    9
  5113, 34456,19730224,-9999,    9
  5113, 34456,19730225,-9999,    9
  5113, 34456,19730226,-9999,    9
  5113, 34456,19730227,-9999,    9
  5113, 34456,19730228,-9999,    9
  5113, 34456,19730301,-9999,    9
  5113, 34456,19730302,-9999,    9
  5113, 34456,19730303,-9999,    9
  5113, 34456,19730304,-9999,    9
  5113, 34456,19730305,-9999,    9
  5113, 34456,19730306,-9999,    9
  5113, 34456,19730307,-9999,    9
  5113, 34456,19730308,-9999,    9
  5113, 34456,19730309,-9999,    9
  5113, 34456,19730310,-9999,    9
  5113, 34456,19730311,-9999,    9
  5113, 34456,19730312,-9999,    9
  5113, 34456,19730313,-9999,    9
  5113, 34456,19730314,-9999,    9
  5113, 34456,19730315,-9999,    9
  5113, 34456,19730316,-9999,    9
  5113, 34456,19730317,-9999,    9
  5113, 34456,19730318,-9999,    9
  5113, 34456,19730319,-9999,    9
  5113, 34456,19730320,-9999,    9
  5113, 34456,19730321,-9999,    9
  5113, 34456,19730322,-9999,    9
  5113, 34456,19730323,-9999,    9
  5113, 34456,19730324,-9999,    9
  5113, 34456,19730325,-9999,    9
  5113, 34456,19730326,-9999,    9
  5113, 34456,19730327,-9999,    9
  5113, 34456,19730328,-9999,    9
  5113, 34456,19730329,-9999,    9
  5113, 34456,19730330,-9999,    9
  5113, 34456,19730331,-9999,    9
  5113, 34456,19730401,-9999,    9
  5113, 34456,19730402,-9999,    9
  5113, 34456,19730403,-9999,    9
  5113, 34456,19730404,-9999,    9
  5113, 34456,19730405,-9999,    9
  5113, 34456,19730406,-9999,    9
  5113, 34456,19730407,-9999,    9
  5113, 34456,19730408,-9999,    9
  5113, 34456,19730409,-9999,    9
  5113, 34456,19730410,-9999,    9
  5113, 34456,19730411,-9999,    9
  5113, 34456,19730412,-9999,    9
  5113, 34456,19730413,-9999,    9
  5113, 34456,19730414,-9999,    9
  5113, 34456,19730415,-9999,    9
  5113, 34456,19730416,-9999,    9
  5113, 34456,19730417,-9999,    9
  5113, 34456,19730418,-9999,    9
  5113, 34456,19730419,-9999,    9
  5113, 34456,19730420,-9999,    9
  5113, 34456,19730421,-9999,    9
  5113, 34456,19730422,-9999,    9
  5113, 34456,19730423,-9999,    9
  5113, 34456,19730424,-9999,    9
  5113, 34456,19730425,-9999,    9
  5113, 34456,19730426,-9999,    9
  5113, 34456,19730427,-9999,    9
  5113, 34456,19730428,-9999,    9
  5113, 34456,19730429,-9999,    9
  5113, 34456,19730430,-9999,    9
  5113, 34456,19730501,-9999,    9
  5113, 34456,19730502,-9999,    9
  5113, 34456,19730503,-9999,    9
  5113, 34456,19730504,-9999,    9
  5113, 34456,19730505,-9999,    9
  5113, 34456,19730506,-9999,    9
  5113, 34456,19730507,-9999,    9
  5113, 34456,19730508,-9999,    9
  5113, 34456,19730509,-9999,    9
  5113, 34456,19730510,-9999,    9
  5113, 34456,19730511,-9999,    9
  5113, 34456,19730512,-9999,    9
  5113, 34456,19730513,-9999,    9
  5113, 34456,19730514,-9999,    9
  5113, 34456,19730515,-9999,    9
  5113, 34456,19730516,-9999,    9
  5113, 34456,19730517,-9999,    9
  5113, 34456,19730518,-9999,    9
  5113, 34456,19730519,-9999,    9
  5113, 34456,19730520,-9999,    9
  5113, 34456,19730521,-9999,    9
  5113, 34456,19730522,-9999,    9
  5113, 34456,19730523,-9999,    9
  5113, 34456,19730524,-9999,    9
  5113, 34456,19730525,-9999,    9
  5113, 34456,19730526,-9999,    9
  5113, 34456,19730527,-9999,    9
  5113, 34456,19730528,-9999,    9
  5113, 34456,19730529,-9999,    9
  5113, 34456,19730530,-9999,    9
  5113, 34456,19730531,-9999,    9
  5113, 34456,19730601,-9999,    9
  5113, 34456,19730602,-9999,    9
  5113, 34456,19730603,-9999,    9
  5113, 34456,19730604,-9999,    9
  5113, 34456,19730605,-9999,    9
  5113, 34456,19730606,-9999,    9
  5113, 34456,19730607,-9999,    9
  5113, 34456,19730608,-9999,    9
  5113, 34456,19730609,-9999,    9
  5113, 34456,19730610,-9999,    9
  5113, 34456,19730611,-9999,    9
  5113, 34456,19730612,-9999,    9
  5113, 34456,19730613,-9999,    9
  5113, 34456,19730614,-9999,    9
  5113, 34456,19730615,-9999,    9
  5113, 34456,19730616,-9999,    9
  5113, 34456,19730617,-9999,    9
  5113, 34456,19730618,-9999,    9
  5113, 34456,19730619,-9999,    9
  5113, 34456,19730620,-9999,    9
  5113, 34456,19730621,-9999,    9
  5113, 34456,19730622,-9999,    9
  5113, 34456,19730623,-9999,    9
  5113, 34456,19730624,-9999,    9
  5113, 34456,19730625,-9999,    9
  5113, 34456,19730626,-9999,    9
  5113, 34456,19730627,-9999,    9
  5113, 34456,19730628,-9999,    9
  5113, 34456,19730629,-9999,    9
  5113, 34456,19730630,-9999,    9
  5113, 34456,19730701,-9999,    9
  5113, 34456,19730702,-9999,    9
  5113, 34456,19730703,-9999,    9
  5113, 34456,19730704,-9999,    9
  5113, 34456,19730705,-9999,    9
  5113, 34456,19730706,-9999,    9
  5113, 34456,19730707,-9999,    9
  5113, 34456,19730708,-9999,    9
  5113, 34456,19730709,-9999,    9
  5113, 34456,19730710,-9999,    9
  5113, 34456,19730711,-9999,    9
  5113, 34456,19730712,-9999,    9
  5113, 34456,19730713,-9999,    9
  5113, 34456,19730714,-9999,    9
  5113, 34456,19730715,-9999,    9
  5113, 34456,19730716,-9999,    9
  5113, 34456,19730717,-9999,    9
  5113, 34456,19730718,-9999,    9
  5113, 34456,19730719,-9999,    9
  5113, 34456,19730720,-9999,    9
  5113, 34456,19730721,-9999,    9
  5113, 34456,19730722,-9999,    9
  5113, 34456,19730723,-9999,    9
  5113, 34456,19730724,-9999,    9
  5113, 34456,19730725,-9999,    9
  5113, 34456,19730726,-9999,    9
  5113, 34456,19730727,-9999,    9
  5113, 34456,19730728,-9999,    9
  5113, 34456,19730729,-9999,    9
  5113, 34456,19730730,-9999,    9
  5113, 34456,19730731,-9999,    9
  5113, 34456,19730801,-9999,    9
  5113, 34456,19730802,-9999,    9
  5113, 34456,19730803,-9999,    9
  5113, 34456,19730804,-9999,    9
  5113, 34456,19730805,-9999,    9
  5113, 34456,19730806,-9999,    9
  5113, 34456,19730807,-9999,    9
  5113, 34456,19730808,-9999,    9
  5113, 34456,19730809,-9999,    9
  5113, 34456,19730810,-9999,    9
  5113, 34456,19730811,-9999,    9
  5113, 34456,19730812,-9999,    9
  5113, 34456,19730813,-9999,    9
  5113, 34456,19730814,-9999,    9
  5113, 34456,19730815,-9999,    9
  5113, 34456,19730816,-9999,    9
  5113, 34456,19730817,-9999,    9
  5113, 34456,19730818,-9999,    9
  5113, 34456,19730819,-9999,    9
  5113, 34456,19730820,-9999,    9
  5113, 34456,19730821,-9999,    9
  5113, 34456,19730822,-9999,    9
  5113, 34456,19730823,-9999,    9
  5113, 34456,19730824,-9999,    9
  5113, 34456,19730825,-9999,    9
  5113, 34456,19730826,-9999,    9
  5113, 34456,19730827,-9999,    9
  5113, 34456,19730828,-9999,    9
  5113, 34456,19730829,-9999,    9
  5113, 34456,19730830,-9999,    9
  5113, 34456,19730831,-9999,    9
  5113, 34456,19730901,-9999,    9
  5113, 34456,19730902,-9999,    9
  5113, 34456,19730903,-9999,    9
  5113, 34456,19730904,-9999,    9
  5113, 34456,19730905,-9999,    9
  5113, 34456,19730906,-9999,    9
  5113, 34456,19730907,-9999,    9
  5113, 34456,19730908,-9999,    9
  5113, 34456,19730909,-9999,    9
  5113, 34456,19730910,-9999,    9
  5113, 34456,19730911,-9999,    9
  5113, 34456,19730912,-9999,    9
  5113, 34456,19730913,-9999,    9
  5113, 34456,19730914,-9999,    9
  5113, 34456,19730915,-9999,    9
  5113, 34456,19730916,-9999,    9
  5113, 34456,19730917,-9999,    9
  5113, 34456,19730918,-9999,    9
  5113, 34456,19730919,-9999,    9
  5113, 34456,19730920,-9999,    9
  5113, 34456,19730921,-9999,    9
  5113, 34456,19730922,-9999,    9
  5113, 34456,19730923,-9999,    9
  5113, 34456,19730924,-9999,    9
  5113, 34456,19730925,-9999,    9
  5113, 34456,19730926,-9999,    9
  5113, 34456,19730927,-9999,    9
  5113, 34456,19730928,-9999,    9
  5113, 34456,19730929,-9999,    9
  5113, 34456,19730930,-9999,    9
  5113, 34456,19731001,-9999,    9
  5113, 34456,19731002,-9999,    9
  5113, 34456,19731003,-9999,    9
  5113, 34456,19731004,-9999,    9
  5113, 34456,19731005,-9999,    9
  5113, 34456,19731006,-9999,    9
  5113, 34456,19731007,-9999,    9
  5113, 34456,19731008,-9999,    9
  5113, 34456,19731009,-9999,    9
  5113, 34456,19731010,-9999,    9
  5113, 34456,19731011,-9999,    9
  5113, 34456,19731012,-9999,    9
  5113, 34456,19731013,-9999,    9
  5113, 34456,19731014,-9999,    9
  5113, 34456,19731015,-9999,    9
  5113, 34456,19731016,-9999,    9
  5113, 34456,19731017,-9999,    9
  5113, 34456,19731018,-9999,    9
  5113, 34456,19731019,-9999,    9
  5113, 34456,19731020,-9999,    9
  5113, 34456,19731021,-9999,    9
  5113, 34456,19731022,-9999,    9
  5113, 34456,19731023,-9999,    9
  5113, 34456,19731024,-9999,    9
  5113, 34456,19731025,-9999,    9
  5113, 34456,19731026,-9999,    9
  5113, 34456,19731027,-9999,    9
  5113, 34456,19731028,-9999,    9
  5113, 34456,19731029,-9999,    9
  5113, 34456,19731030,-9999,    9
  5113, 34456,19731031,-9999,    9
  5113, 34456,19731101,-9999,    9
  5113, 34456,19731102,-9999,    9
  5113, 34456,19731103,-9999,    9
  5113, 34456,19731104,-9999,    9
  5113, 34456,19731105,-9999,    9
  5113, 34456,19731106,-9999,    9
  5113, 34456,19731107,-9999,    9
  5113, 34456,19731108,-9999,    9
  5113, 34456,19731109,-9999,    9
  5113, 34456,19731110,-9999,    9
  5113, 34456,19731111,-9999,    9
  5113, 34456,19731112,-9999,    9
  5113, 34456,19731113,-9999,    9
  5113, 34456,19731114,-9999,    9
  5113, 34456,19731115,-9999,    9
  5113, 34456,19731116,-9999,    9
  5113, 34456,19731117,-9999,    9
  5113, 34456,19731118,-9999,    9
  5113, 34456,19731119,-9999,    9
  5113, 34456,19731120,-9999,    9
  5113, 34456,19731121,-9999,    9
  5113, 34456,19731122,-9999,    9
  5113, 34456,19731123,-9999,    9
  5113, 34456,19731124,-9999,    9
  5113, 34456,19731125,-9999,    9
  5113, 34456,19731126,-9999,    9
  5113, 34456,19731127,-9999,    9
  5113, 34456,19731128,-9999,    9
  5113, 34456,19731129,-9999,    9
  5113, 34456,19731130,-9999,    9
  5113, 34456,19731201,-9999,    9
  5113, 34456,19731202,-9999,    9
  5113, 34456,19731203,-9999,    9
  5113, 34456,19731204,-9999,    9
  5113, 34456,19731205,-9999,    9
  5113, 34456,19731206,-9999,    9
  5113, 34456,19731207,-9999,    9
  5113, 34456,19731208,-9999,    9
  5113, 34456,19731209,-9999,    9
  5113, 34456,19731210,-9999,    9
  5113, 34456,19731211,-9999,    9
  5113, 34456,19731212,-9999,    9
  5113, 34456,19731213,-9999,    9
  5113, 34456,19731214,-9999,    9
  5113, 34456,19731215,-9999,    9
  5113, 34456,19731216,-9999,    9
  5113, 34456,19731217,-9999,    9
  5113, 34456,19731218,-9999,    9
  5113, 34456,19731219,-9999,    9
  5113, 34456,19731220,-9999,    9
  5113, 34456,19731221,-9999,    9
  5113, 34456,19731222,-9999,    9
  5113, 34456,19731223,-9999,    9
  5113, 34456,19731224,-9999,    9
  5113, 34456,19731225,-9999,    9
  5113, 34456,19731226,-9999,    9
  5113, 34456,19731227,-9999,    9
  5113, 34456,19731228,-9999,    9
  5113, 34456,19731229,-9999,    9
  5113, 34456,19731230,-9999,    9
  5113, 34456,19731231,-9999,    9
  5113, 34456,19740101,-9999,    9
  5113, 34456,19740102,-9999,    9
  5113, 34456,19740103,-9999,    9
  5113, 34456,19740104,-9999,    9
  5113, 34456,19740105,-9999,    9
  5113, 34456,19740106,-9999,    9
  5113, 34456,19740107,-9999,    9
  5113, 34456,19740108,-9999,    9
  5113, 34456,19740109,-9999,    9
  5113, 34456,19740110,-9999,    9
  5113, 34456,19740111,-9999,    9
  5113, 34456,19740112,-9999,    9
  5113, 34456,19740113,-9999,    9
  5113, 34456,19740114,-9999,    9
  5113, 34456,19740115,-9999,    9
  5113, 34456,19740116,-9999,    9
  5113, 34456,19740117,-9999,    9
  5113, 34456,19740118,-9999,    9
  5113, 34456,19740119,-9999,    9
  5113, 34456,19740120,-9999,    9
  5113, 34456,19740121,-9999,    9
  5113, 34456,19740122,-9999,    9
  5113, 34456,19740123,-9999,    9
  5113, 34456,19740124,-9999,    9
  5113, 34456,19740125,-9999,    9
  5113, 34456,19740126,-9999,    9
  5113, 34456,19740127,-9999,    9
  5113, 34456,19740128,-9999,    9
  5113, 34456,19740129,-9999,    9
  5113, 34456,19740130,-9999,    9
  5113, 34456,19740131,-9999,    9
  5113, 34456,19740201,-9999,    9
  5113, 34456,19740202,-9999,    9
  5113, 34456,19740203,-9999,    9
  5113, 34456,19740204,-9999,    9
  5113, 34456,19740205,-9999,    9
  5113, 34456,19740206,-9999,    9
  5113, 34456,19740207,-9999,    9
  5113, 34456,19740208,-9999,    9
  5113, 34456,19740209,-9999,    9
  5113, 34456,19740210,-9999,    9
  5113, 34456,19740211,-9999,    9
  5113, 34456,19740212,-9999,    9
  5113, 34456,19740213,-9999,    9
  5113, 34456,19740214,-9999,    9
  5113, 34456,19740215,-9999,    9
  5113, 34456,19740216,-9999,    9
  5113, 34456,19740217,-9999,    9
  5113, 34456,19740218,-9999,    9
  5113, 34456,19740219,-9999,    9
  5113, 34456,19740220,-9999,    9
  5113, 34456,19740221,-9999,    9
  5113, 34456,19740222,-9999,    9
  5113, 34456,19740223,-9999,    9
  5113, 34456,19740224,-9999,    9
  5113, 34456,19740225,-9999,    9
  5113, 34456,19740226,-9999,    9
  5113, 34456,19740227,-9999,    9
  5113, 34456,19740228,-9999,    9
  5113, 34456,19740301,-9999,    9
  5113, 34456,19740302,-9999,    9
  5113, 34456,19740303,-9999,    9
  5113, 34456,19740304,-9999,    9
  5113, 34456,19740305,-9999,    9
  5113, 34456,19740306,-9999,    9
  5113, 34456,19740307,-9999,    9
  5113, 34456,19740308,-9999,    9
  5113, 34456,19740309,-9999,    9
  5113, 34456,19740310,-9999,    9
  5113, 34456,19740311,-9999,    9
  5113, 34456,19740312,-9999,    9
  5113, 34456,19740313,-9999,    9
  5113, 34456,19740314,-9999,    9
  5113, 34456,19740315,-9999,    9
  5113, 34456,19740316,-9999,    9
  5113, 34456,19740317,-9999,    9
  5113, 34456,19740318,-9999,    9
  5113, 34456,19740319,-9999,    9
  5113, 34456,19740320,-9999,    9
  5113, 34456,19740321,-9999,    9
  5113, 34456,19740322,-9999,    9
  5113, 34456,19740323,-9999,    9
  5113, 34456,19740324,-9999,    9
  5113, 34456,19740325,-9999,    9
  5113, 34456,19740326,-9999,    9
